phase,epoch,global_epoch,train_loss,val_loss,train_metric,val_metric,train_distill_loss,val_distill_loss,train_cross_distill_loss,val_cross_distill_loss
stage1_gcn_kd,1,1,0.4685920793182996,0.7996654510498047,0.6543759329320372,0.7442188611467152,4.009652585399394,0.11661054537846492,0.0,0.0
stage1_gcn_kd,2,2,0.3115627911626076,0.40532500927264875,0.7363714648487415,0.73606525569522,1.608658926827567,0.029604746745182917,0.0,0.0
stage1_gcn_kd,3,3,0.26883156445561623,0.32143218700702375,0.7602080862745587,0.7468925508853249,0.8690131051199776,0.02522095350118784,0.0,0.0
stage1_gcn_kd,4,4,0.2498170502331792,0.30798556254460263,0.7712493689130508,0.7197174558050166,0.5505563385632574,0.03630913908664997,0.0,0.0
stage1_gcn_kd,5,5,0.23872038782859334,0.31653649990375227,0.7790476441349453,0.7584616991731586,0.38554320043447066,0.022042221747911893,0.0,0.0
stage1_gcn_kd,6,6,0.23154056315519372,0.3020384128277118,0.7895512802022152,0.7668813166275235,0.29209244007966956,0.0205612824513362,0.0,0.0
stage1_gcn_kd,7,7,0.2288777682245994,0.28724400813762957,0.7864903205916828,0.760299632176107,0.2274931304308833,0.023832667332429152,0.0,0.0
stage1_gcn_kd,8,8,0.22329785872478874,0.2712651766263522,0.7971698776397296,0.7551433634728594,0.1892222579644651,0.018864315289717454,0.0,0.0
stage1_gcn_kd,9,9,0.21924034430056202,0.2586724574749286,0.8050467898158978,0.7655986220976584,0.15491564419804787,0.019456888620670024,0.0,0.0
stage1_gcn_kd,10,10,0.21860692938979792,0.3048549798818735,0.8047832345530356,0.7779325743575433,0.13646959771915357,0.016259929308524497,0.0,0.0
stage1_gcn_kd,11,11,0.21678013704261,0.27320414323073167,0.8106218978327502,0.7422078896810076,0.12277965156399474,0.014193913111319909,0.0,0.0
stage1_gcn_kd,12,12,0.21520564020896443,0.26465269235464245,0.808817400186837,0.766226580770441,0.10532248750024913,0.014550103591038631,0.0,0.0
stage1_gcn_kd,13,13,0.21558276974425025,0.25831369253305286,0.8063836056758341,0.7864048885519904,0.09641386538135763,0.012145260205635658,0.0,0.0
stage1_gcn_kd,14,14,0.21196955077502191,0.2482759402348445,0.813406608551718,0.7880812485114039,0.08456874380306321,0.012090756342961239,0.0,0.0
stage1_gcn_kd,15,15,0.2117693180940589,0.2456943805401142,0.8158086799008144,0.7825423986113013,0.08027052879333496,0.011206748393865732,0.0,0.0
stage1_gcn_kd,16,16,0.2120514305270448,0.2661941968477689,0.8142428621066083,0.7892093856125438,0.07292003534278091,0.008969461115506979,0.0,0.0
stage1_gcn_kd,17,17,0.20904264644700654,0.25201146419231707,0.8204663869313427,0.7936051048582177,0.06876054102060747,0.010052831127093388,0.0,0.0
stage1_gcn_kd,18,18,0.20840421014902544,0.23688971079312837,0.8206454250917883,0.7946276016610444,0.06474848669402454,0.00925846455188898,0.0,0.0
stage1_gcn_kd,19,19,0.2084466973129584,0.23651885986328125,0.8199577927772185,0.8003651558893617,0.061013314188743124,0.008122774270864634,0.0,0.0
stage1_gcn_kd,20,20,0.20736215552505183,0.2701601982116699,0.8198655136699222,0.7873766988681287,0.05870985984802246,0.006020367718659914,0.0,0.0
stage1_gcn_kd,21,21,0.2068329246676698,0.2591728430527907,0.8226159787093633,0.7896592949695648,0.05574758685365015,0.006393789671934568,0.0,0.0
stage1_gcn_kd,22,22,0.20517863059530453,0.25964494851919323,0.8274628343457785,0.7917307491279494,0.052226796442148636,0.0062864749477459835,0.0,0.0
stage1_gcn_kd,23,23,0.205508718685228,0.23523416885962853,0.8251540147916465,0.7904683154846698,0.0503747609196877,0.006329668255952688,0.0,0.0
stage1_gcn_kd,24,24,0.2049745442915936,0.24266600608825684,0.8257894105345901,0.7895444484793668,0.048983807466468035,0.005910709500312805,0.0,0.0
stage1_gcn_kd,25,25,0.20442760233976404,0.24901848572951096,0.8267921566729712,0.7991905203790809,0.045930259081782124,0.006266438044034517,0.0,0.0
stage1_gcn_kd,26,26,0.20466150556291854,0.2358519847576435,0.8259743499514692,0.7980462294349079,0.045916279967950314,0.005971058056904719,0.0,0.0
stage1_gcn_kd,27,27,0.20271579586729713,0.26862738682673526,0.8317325072988663,0.7886803048496555,0.04338405083636848,0.00576897538625277,0.0,0.0
stage1_gcn_kd,28,28,0.20235563784229513,0.24016908498910758,0.8330349668787423,0.796349291256286,0.04190685797710808,0.0049106369798000045,0.0,0.0
stage1_gcn_kd,29,29,0.20292029088857222,0.24676205561711237,0.8309768294095932,0.7911305366027568,0.03994074889591762,0.004936879070905538,0.0,0.0
stage1_gcn_kd,30,30,0.19775986184879224,0.24358514639047477,0.842442205514145,0.8053300217957938,0.037329082586327375,0.003659730347303244,0.0,0.0
stage1_gcn_kd,31,31,0.1954175209512516,0.23708130763127253,0.8452039854448855,0.804318617791025,0.03412053293111373,0.0038285080630045673,0.0,0.0
stage1_gcn_kd,32,32,0.19431700025285994,0.2392431772672213,0.8468734392396344,0.8012125578114452,0.03270859621009048,0.0035124332285844362,0.0,0.0
stage1_gcn_kd,33,33,0.19396591186523438,0.23673965380742,0.8484707365609628,0.8038597759449035,0.03165990479138433,0.003629303608949368,0.0,0.0
stage1_gcn_kd,34,34,0.1929273799974091,0.24517604020925668,0.8496518520569022,0.8027665390185569,0.030486573978346223,0.0037987037346913265,0.0,0.0
stage1_gcn_kd,35,35,0.1917114647067323,0.22894587883582482,0.8533226160377033,0.8091546516800902,0.029849504937930982,0.0033868344930502083,0.0,0.0
stage1_gcn_kd,36,36,0.1931165967668806,0.241209653707651,0.849463438108988,0.8074985718584956,0.028731579683264907,0.0033283597574784206,0.0,0.0
stage1_gcn_kd,37,37,0.1928635616691745,0.23773013628446138,0.8505597692226877,0.8061997457991873,0.02799494169196304,0.003762301344137925,0.0,0.0
stage1_gcn_kd,38,38,0.19152596532082072,0.24075911595271185,0.8532009348708391,0.8149802631602201,0.027833145491930902,0.0029037543214284456,0.0,0.0
stage1_gcn_kd,39,39,0.19164404577138472,0.23584235631502593,0.8520114671319968,0.8017292857650355,0.027836303321682677,0.003191231535031245,0.0,0.0
stage1_gcn_kd,40,40,0.1914759266133211,0.24088261677668646,0.8504797711598225,0.8079729224106665,0.027290378298078264,0.0032302069549377146,0.0,0.0
